,n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
0,1,0.0018654538968605192,1.0258223157185145,3.4860694338536957,4.3478260869565215
1,2,5.209395696104251e-16,0.6370740087111266,3.4860694338536957,3.4210526315789473
2,3,5.209395696104251e-16,0.6215981594221284,3.4860694338536957,3.5058823529411764
3,4,2.087744702589387e-16,0.6341645918121885,3.4860694338536957,3.69
4,5,5.0060701005275734e-17,0.6228807493265559,3.771302908784717,3.54
5,6,5.0060701005275734e-17,0.7284097454542997,3.771302908784717,3.9
6,7,5.0060701005275734e-17,0.7972703639770681,3.771302908784717,4.09
7,8,5.0060701005275734e-17,0.8252127751235274,3.771302908784717,3.8
8,9,8.299788755676544e-17,0.8007025148906166,3.385476014964385,3.93
9,10,4.536318887991829e-17,0.6779408990262094,3.1650215244282203,3.51
10,11,4.536318887991829e-17,0.6379828485170119,3.1650215244282203,3.42
11,12,4.536318887991829e-17,0.6103217641472122,3.1650215244282203,3.43
12,13,4.536318887991829e-17,0.6640789987268596,3.1650215244282203,3.62
13,14,6.891495732760851e-16,0.6991360127846974,2.9927078751472194,3.88
14,15,1.0109830389077445e-16,0.7321396053082511,2.9927078751472194,3.94
15,16,1.0109830389077445e-16,0.8239263380586288,3.3477270855296437,3.97
16,17,1.0109830389077445e-16,0.8617937307902257,3.3477270855296437,4.09
17,18,9.362199378021461e-17,0.9154783793298694,3.3477270855296437,4.12
18,19,9.362199378021461e-17,0.9588434331269685,3.3477270855296437,4.25
19,20,5.858928230118182e-17,0.9520839052402991,3.3477270855296437,4.42
20,21,5.858928230118182e-17,1.0503590135194931,3.3995288106662396,4.75
21,22,5.858928230118182e-17,1.1640281902213092,3.3995288106662396,5.05
22,23,5.858928230118182e-17,1.2716186376926943,3.3995288106662396,5.35
23,24,5.858928230118182e-17,1.4015104587822906,3.3995288106662396,5.71
24,25,5.858928230118182e-17,1.4507240829198027,3.3995288106662396,5.93
25,26,5.858928230118182e-17,1.5680359331579996,3.3995288106662396,6.21
26,27,8.811445693586857e-11,1.6878271084012726,3.327801686693778,6.5
27,28,8.811445693586857e-11,1.687746056342521,3.3147895788498034,6.59
28,29,8.811445693586857e-11,1.712516690302151,3.3147895788498034,6.75
29,30,0.011780140805061916,1.7673785276804828,2.841065814170523,6.86
30,31,0.011780140805061916,1.7604074180062985,2.841065814170523,6.84
31,32,0.03204472837373234,1.839298190684163,2.841065814170523,6.92
32,33,0.03204472837373234,1.8507702359896916,2.828602895568187,6.92
33,34,0.03204472837373234,1.8854813819417007,3.024091487463678,6.88
34,35,7.621538217270138e-17,1.9104591597904372,3.396659396175035,6.78
35,36,7.621538217270138e-17,1.9710231317527618,3.396659396175035,6.78
36,37,7.621538217270138e-17,2.024564809181723,3.396659396175035,6.78
37,38,7.621538217270138e-17,2.065327207848066,3.396659396175035,6.84
38,39,7.621538217270138e-17,2.0844020252607143,3.396659396175035,6.8
39,40,7.621538217270138e-17,2.1504618100660102,3.7958577343379596,6.8
40,41,0.05006337897601656,2.1925555785344684,3.7958577343379596,6.8
41,42,0.05006337897601656,2.221960504902374,3.7958577343379596,6.86
42,43,0.05006337897601656,2.2532885820842883,3.7958577343379596,6.86
43,44,0.05006337897601656,2.2362960839236123,3.7958577343379596,6.86
44,45,0.05006337897601656,2.2634928967409755,3.7958577343379596,6.86
45,46,0.05006337897601656,2.3098257207760566,3.7958577343379596,6.9
46,47,0.05006337897601656,2.3341433674267993,3.7322136928663205,6.9
47,48,1.2721322348394526,2.3879223269556307,3.9369931684646016,7.0
48,49,1.2721322348394526,2.413730599958642,3.9369931684646016,7.0
49,50,1.2721322348394526,2.4397699805233177,3.9369931684646016,7.0
50,51,1.2721322348394526,2.5002086923926563,3.9369931684646016,7.0
51,52,1.2721322348394526,2.5548487590276854,3.9369931684646016,7.0
52,53,1.2721322348394526,2.5891297159620814,3.9369931684646016,7.0
53,54,1.2721322348394526,2.5649754751818965,3.9369931684646016,7.0
54,55,1.272165934764844,2.5563281742473962,3.8868447609301082,6.98
55,56,1.272165934764844,2.596929648622933,3.8868447609301082,6.98
56,57,1.272165934764844,2.615037112858103,4.176430741764971,6.98
57,58,1.4064512068503707,2.617440385294303,4.176430741764971,6.98
58,59,1.4064512068503707,2.5912278740211905,4.176430741764971,6.97
59,60,1.4064512068503707,2.5775573461499035,4.176430741764971,6.97
60,61,1.4373205950010357,2.618427114160517,4.176430741764971,6.97
61,62,1.4373205950010357,2.6258929257910695,4.176430741764971,6.99
62,63,1.4373205950010357,2.59985309549931,4.176430741764971,6.99
63,64,1.4373205950010357,2.632403330287947,4.185815533426914,6.99
64,65,1.4373205950010357,2.6307490289607416,4.285056365516974,6.99
65,66,1.4373205950010357,2.6385658154896374,4.285056365516974,7.0
66,67,1.5824168650138535,2.6499937508529943,4.285056365516974,7.0
67,68,1.5824168650138535,2.646274238804291,4.285056365516974,7.0
68,69,1.5824168650138535,2.670852511986837,4.285056365516974,7.0
69,70,1.7928686646254075,2.6967541748444193,4.285056365516974,7.0
70,71,1.2774785834708353,2.6601615101680762,4.285056365516974,7.0
71,72,1.2774785834708353,2.717639198003842,3.9157603526078013,7.0
72,73,1.2774785834708353,2.713447069986424,3.9157603526078013,7.0
73,74,1.2774785834708353,2.695208279350593,3.9157603526078013,7.0
74,75,1.2774785834708353,2.686080380319221,3.9157603526078013,7.0
75,76,1.2774785834708353,2.65137968487854,3.9157603526078013,7.0
76,77,1.2774785834708353,2.6444373690541387,3.9157603526078013,7.0
77,78,1.3679705306125411,2.628253128706918,3.9157603526078013,7.0
78,79,1.3679705306125411,2.5667361597889755,3.903701645825426,7.0
79,80,1.5034496614034614,2.5856747265427673,3.903701645825426,7.0
80,81,1.143125288621152,2.577374927545259,3.903701645825426,7.0
81,82,1.143125288621152,2.5928262155299757,3.903701645825426,7.0
82,83,1.143125288621152,2.6139478023255647,3.903701645825426,7.0
83,84,1.143125288621152,2.603871540449076,3.7811088170992253,7.0
84,85,1.143125288621152,2.6078710593573686,3.7811088170992253,7.0
85,86,1.143125288621152,2.601661179804121,3.7811088170992253,7.0
86,87,1.143125288621152,2.566015189028446,3.7811088170992253,7.0
87,88,1.6179434934576122,2.5679302451410404,3.7811088170992253,7.0
88,89,1.6179434934576122,2.5344643666916027,3.7811088170992253,7.0
89,90,1.6179434934576122,2.5257582116196233,3.7811088170992253,7.0
90,91,1.6179434934576122,2.5327673981727234,3.482885878120225,7.0
91,92,1.6179434934576122,2.5266397504132496,3.5453179224727074,7.0
92,93,1.3080298914877775,2.5030444182550955,3.5453179224727074,7.0
93,94,1.3080298914877775,2.490428165911081,3.5453179224727074,7.0
94,95,1.3080298914877775,2.460672060503167,3.5453179224727074,7.0
95,96,1.3080298914877775,2.4609757203506626,3.5453179224727074,7.0
96,97,1.3080298914877775,2.4155116786250965,3.5453179224727074,7.0
97,98,1.3080298914877775,2.393109079070425,3.6651643749680085,7.0
98,99,1.3080298914877775,2.390677723662788,3.6651643749680085,7.0
99,100,1.3261947702099008,2.384676263829357,3.6651643749680085,7.0
100,101,1.3261947702099008,2.3904728709684675,3.6651643749680085,7.0
101,102,1.3261947702099008,2.439717197836546,3.6651643749680085,7.0
102,103,1.3261947702099008,2.432145562020178,3.6651643749680085,7.0
103,104,1.6822444701002026,2.441517100265898,3.6651643749680085,7.0
104,105,1.589484761436891,2.4210955216280503,3.4321611028380516,7.0
105,106,1.4539922284394742,2.4000012365562395,3.4321611028380516,7.0
106,107,1.4539922284394742,2.4052798319195183,3.4321611028380516,7.0
107,108,1.4539922284394742,2.418394814404238,3.4321611028380516,7.0
108,109,1.4539922284394742,2.3902158706854144,3.4321611028380516,7.0
109,110,1.4539922284394742,2.3705181991992403,3.2523609992075846,7.0
110,111,1.4539922284394742,2.339346720174771,3.2523609992075846,7.0
111,112,1.4539922284394742,2.348506524302042,3.2523609992075846,7.0
112,113,1.2253195422110355,2.3011535526721554,3.2523609992075846,7.0
113,114,1.2253195422110355,2.2422364410447613,3.2523609992075846,7.0
114,115,1.2253195422110355,2.1859352893039694,3.0670053932840275,7.0
115,116,0.15518335389950488,2.124854190502502,3.0670053932840275,7.0
116,117,0.15518335389950488,2.08597721465455,3.0670053932840275,7.0
117,118,0.15518335389950488,2.098658467891409,3.0670053932840275,7.0
118,119,0.15518335389950488,2.0885619618635287,2.8600434391236207,7.0
119,120,0.15518335389950488,2.1184079422021527,3.163575265541334,7.0
120,121,0.15518335389950488,2.134013943475581,3.8466385380975336,7.0
121,122,0.15518335389950488,2.150760050048875,3.8466385380975336,7.0
122,123,0.6946499679339797,2.1959702639222347,3.8466385380975336,7.0
123,124,0.6946499679339797,2.1964276377226777,3.8466385380975336,7.0
124,125,0.6946499679339797,2.1558657950398326,3.8466385380975336,7.0
125,126,0.6946499679339797,2.078992713161711,3.8466385380975336,7.0
126,127,0.5314184387062278,2.0133400551686877,3.8466385380975336,7.0
127,128,0.4580188827208014,1.9092057963352838,3.071732404953894,7.0
128,129,0.228676782676086,1.881315962963431,3.494341464455624,7.0
129,130,0.228676782676086,1.793299882915326,3.494341464455624,7.0
130,131,0.228676782676086,1.7842063141595779,3.494341464455624,7.0
131,132,0.228676782676086,1.801131622089522,3.494341464455624,7.0
132,133,0.228676782676086,1.818218361970471,3.494341464455624,7.0
133,134,0.228676782676086,1.8837482619298993,3.494341464455624,7.0
134,135,0.228676782676086,1.9781815030105634,3.494341464455624,7.0
135,136,0.2740808859848527,1.98218349676653,3.3478901386931383,6.99
136,137,0.9820420881676664,2.0413940611678836,3.3478901386931383,6.99
137,138,0.9820420881676664,2.0845213723569227,3.384450912179378,6.99
138,139,0.9820420881676664,2.129700023142589,3.384450912179378,6.99
139,140,1.033168119212752,2.245390409251929,3.540164185454519,6.99
140,141,1.033168119212752,2.2635258962408855,3.540164185454519,6.99
141,142,0.7159381643689509,2.364399333359278,3.641759679043944,6.99
142,143,0.7159381643689509,2.424049322883208,4.281735702458003,7.0
143,144,0.7159381643689509,2.5000027227201174,4.281735702458003,7.0
144,145,0.7159381643689509,2.5569689730242753,4.281735702458003,7.0
145,146,0.7159381643689509,2.6113319124535157,4.281735702458003,7.0
146,147,0.7159381643689509,2.6346239571174515,4.281735702458003,7.0
147,148,0.7159381643689509,2.6967646858883167,4.343690758624042,7.0
148,149,0.9641671123190171,2.6129181637320817,4.343690758624042,7.0
149,150,0.9641671123190171,2.665751181344015,4.343690758624042,7.0
150,151,0.9947072670820587,2.6794968032179387,4.343690758624042,7.0
151,152,0.9947072670820587,2.69470085934943,4.343690758624042,7.0
152,153,0.9947072670820587,2.693868377428393,4.343690758624042,7.0
153,154,0.9947072670820587,2.6386737796191584,4.343690758624042,7.0
154,155,0.9947072670820587,2.5979208129168443,4.0641421794579236,7.0
155,156,0.9947072670820587,2.6240877048039875,4.0641421794579236,7.0
156,157,0.9947072670820587,2.564929445869432,3.9637879076318923,7.0
157,158,1.0874409665657803,2.4542143193560664,3.9637879076318923,7.0
158,159,1.047277736340352,2.3351751197689596,3.9637879076318923,7.0
159,160,1.047277736340352,2.273909187862454,3.3990730411904595,7.0
160,161,1.047277736340352,2.225451874279899,3.3990730411904595,7.0
161,162,1.047277736340352,2.1983033545000725,3.3990730411904595,7.0
162,163,1.047277736340352,2.163753538520504,3.4001591621777005,7.0
163,164,1.047277736340352,2.1526601680065562,3.4001591621777005,7.0
164,165,1.047277736340352,2.2067935124781317,3.4001591621777005,7.0
165,166,1.364962419166682,2.299064681424069,3.4001591621777005,7.0
166,167,1.364962419166682,2.3173653525677986,3.4001591621777005,7.0
167,168,1.364962419166682,2.386015051434941,3.4001591621777005,7.0
168,169,1.518689834159871,2.4271546423337296,3.4001591621777005,7.0
169,170,1.5625628799107494,2.4960058139446124,3.3551033307834786,7.0
170,171,1.5625628799107494,2.5197581226164014,3.3551033307834786,7.0
171,172,1.5625628799107494,2.530237969604323,3.3551033307834786,7.0
172,173,1.6245773811746915,2.510165954466999,3.3551033307834786,7.0
173,174,1.6245773811746915,2.5260868241695356,3.549912653098081,7.0
174,175,1.6245773811746915,2.548671964279743,3.549912653098081,7.0
175,176,1.6245773811746915,2.574966634499506,3.549912653098081,7.0
176,177,1.6245773811746915,2.5808976843666303,3.549912653098081,7.0
177,178,1.6245773811746915,2.566159636935365,3.549912653098081,7.0
178,179,1.9117283058395393,2.606168246737156,3.549912653098081,7.0
179,180,1.9442541079767035,2.6817936296294325,4.217086446342393,7.0
180,181,1.9442541079767035,2.703393858868532,4.217086446342393,7.0
181,182,1.9442541079767035,2.697577394459576,4.217086446342393,7.0
182,183,1.7877200907062416,2.6588561374582134,4.217086446342393,7.0
183,184,1.7877200907062416,2.639813002724009,4.217086446342393,7.0
184,185,1.7877200907062416,2.6922125320709176,4.217086446342393,7.0
185,186,1.7877200907062416,2.7462319320137074,4.217086446342393,7.0
186,187,1.7877200907062416,2.706712401322903,3.725546955081914,7.0
187,188,1.7877200907062416,2.6883557355037544,3.725546955081914,7.0
188,189,1.7877200907062416,2.69159073616846,3.725546955081914,7.0
189,190,1.9220012243168,2.7584093584531093,3.813174921212218,7.0
190,191,1.9220012243168,2.77401381450695,3.813174921212218,7.0
191,192,1.9220012243168,2.7907224688340317,4.204349384970824,7.0
