,n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
0,1,-2.3297237133056554,0.4512239584593287,9.405766347790602,2.458179581795818
1,2,-2.219944589715447,0.7193511909232658,12.136749557652296,2.4467564259485926
2,3,-2.181079358759267,1.048294664200823,14.870041831875943,2.3977204559088183
3,4,-2.4573502646491447,1.3691654315736526,12.958719164486604,2.5220403022670026
4,5,-2.8688792189070114,1.9852656431471634,13.780393534778097,2.9
5,6,-1.813395806278494,2.3702445439952884,13.790969911210066,3.2461413484971566
6,7,-2.161873350966845,3.0836730734514393,16.742655978579045,3.85274302213667
7,8,-1.587831863535502,3.773142272874511,16.234604583573,4.33477789815818
8,9,-1.9956815180491572,4.044439011842468,14.676993580469986,4.526018099547511
9,10,-2.3878395743495657,4.684334969775014,15.913401704647967,4.962779156327543
10,11,-2.0733786015820517,5.281174436565411,16.715085691140207,5.439455782312925
11,12,-1.8166748610749548,5.895386161091921,13.925136743999623,5.806686046511628
12,13,-2.1141952500290877,6.580013113654077,15.454268946097171,6.169753086419753
13,14,-1.4898218705092703,6.971596836376982,15.517870125007164,6.318611987381703
14,15,-1.7449507615148523,7.029790086415695,16.065051320475813,6.36248012718601
15,16,-1.8415908899429974,7.702936900003488,15.990042805866509,6.623548922056385
16,17,-1.7196430228389197,7.936930188566684,17.741056992200278,6.671666666666667
17,18,-1.3460260382318696,8.24692547173751,16.62160579261751,6.780984719864176
18,19,-2.080635108528787,8.476919262979312,18.763217025248526,6.723154362416107
19,20,-1.8028139629105193,8.502026555182903,15.886586370343364,6.764805414551607
20,21,-1.5086007783436235,8.988766358127414,21.306641740442668,6.845890410958904
21,22,-1.8166714976537284,9.446489438063987,19.724956997181867,6.9119170984455955
22,23,-0.7815342996076484,9.434971740881437,19.308864899133717,6.89328743545611
23,24,-1.9228238694164492,9.301127486782601,18.43510622447642,6.829059829059829
24,25,-1.1003975328010527,9.625504802446324,18.967282341808495,6.882960413080895
25,26,-1.2094328465973345,10.246980970324621,20.26978599539899,6.9119170984455955
26,27,-0.9442464174645928,10.51811435840472,19.204110069212206,6.944444444444445
27,28,-1.6591490290647104,11.0038928167678,18.934204403210074,6.918685121107266
28,29,-1.591962068329685,11.084133221536128,18.88160540370108,6.946180555555555
29,30,-0.7397430452707647,11.738022340983541,20.98451550003192,6.97212543554007
30,31,-0.759627741096409,12.020107100071353,19.834966004633053,6.975567190226876
31,32,-1.3922510017633285,12.232834091142589,21.057335193892932,6.965156794425087
32,33,-0.7180601343887659,12.580643180649766,20.64837755566343,6.954861111111111
33,34,-0.6966469769447867,12.842916331107928,21.184020849403648,6.973821989528796
34,35,3.8495685729083506,13.571175952987419,21.857969045417494,6.989510489510489
35,36,-1.295917258971491,13.584638429835824,22.556573162376484,6.970383275261324
36,37,-0.7908562674652392,14.115093431808582,22.584013261883293,6.972076788830716
37,38,-2.459617936748207,14.455902236750282,22.40431364391131,6.987783595113438
38,39,-0.7885673198555176,15.169171429514067,24.106030599510184,6.982547993019197
39,40,-1.466609352405769,15.382796158847627,22.20235163838104,6.97212543554007
40,41,2.395682226397566,15.714465027062854,22.95969048321951,6.9825174825174825
41,42,-1.4253159629426353,16.011113619073438,24.026778068874577,6.982578397212544
42,43,-1.5973090908339667,16.648913216163887,23.390766446899065,6.982547993019197
43,44,-1.5952493895376871,17.014545608459716,24.065023190560265,6.965156794425087
44,45,0.06236565639353581,17.3490600950752,23.96767772234756,6.9877622377622375
45,46,-0.8279966476788464,17.231048481373787,23.966090060476198,6.980802792321117
46,47,1.0203068710569567,18.03228161618565,23.74093881365164,6.993006993006993
47,48,4.361162307922841,18.403360963188813,24.284178747684024,6.996503496503497
48,49,2.8579958058144985,18.53630906942567,24.32394274714988,6.992994746059544
49,50,-1.2518656228715133,18.693021107981277,24.736854045470526,6.961739130434783
50,51,-0.5286895994872703,18.78827152246309,24.60936859271579,6.973867595818815
51,52,-1.4965321413800796,19.15766320217911,24.185545768770343,6.984265734265734
52,53,10.22795177010776,19.2513926041545,24.46343701675317,7.0
53,54,-1.3091092554006165,19.662296866622683,24.86561282216391,6.991258741258742
54,55,0.12558474690102248,19.574117609771765,24.573611704237898,6.986038394415358
55,56,10.766339911349494,19.89512738204177,24.693090403852906,7.0
56,57,11.296061559926072,19.95435946007869,24.719991452666157,7.0
57,58,12.593072018774185,19.61338765231306,24.60847590950801,7.0
58,59,-0.6110133685331669,19.845309521522996,24.932607423511303,6.987783595113438
