,n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
0,1,1.9008636457945318,5.315826984796862,6.452609864511315,7.0
1,2,1.888974364147579,5.435460363162854,6.484110435582968,7.0
2,3,3.9296550852791436,5.596588808759537,6.484110435582968,7.0
3,4,4.1784691479149885,5.670148917048758,6.493476340686563,7.0
4,5,4.260787818447926,5.7053578276084025,6.493476340686563,7.0
5,6,4.049314005644607,5.767356965903479,6.493476340686563,7.0
6,7,4.2247904107849354,5.763838058948101,6.493476340686563,7.0
7,8,4.3261282729341755,5.819444891075964,6.493476340686563,7.0
8,9,4.439054061895654,5.780085556268072,6.493476340686563,7.0
9,10,4.419839691093042,5.842647086420029,6.493476340686563,7.0
10,11,4.432179432634076,5.838372366313097,6.493476340686563,7.0
11,12,4.499038210961723,5.826743603589787,6.493476340686563,7.0
12,13,4.465849354781433,5.860880020082498,6.493476340686563,7.0
13,14,4.419449630221511,5.8242900396124675,6.493476340686563,7.0
14,15,4.487602941611772,5.836508932640574,6.493476340686563,7.0
15,16,4.620300454679366,5.872754695234371,6.493476340686563,7.0
16,17,4.647750902279077,5.82525205933508,6.493476340686563,7.0
17,18,4.532858805499947,5.801796437134373,6.493476340686563,7.0
18,19,4.632332303594346,5.871316061598866,6.493476340686563,7.0
19,20,4.567449111621395,5.810999411604671,6.493476340686563,7.0
20,21,4.665821281044106,5.871143100783255,6.493476340686563,7.0
21,22,4.67160596193956,5.884742667222888,6.493476340686563,7.0
22,23,4.636590132166252,5.834225958437461,6.493476340686563,7.0
23,24,4.6661796508260265,5.843812017920384,6.493476340686563,7.0
24,25,4.6661796508260265,5.861281010339745,6.493476340686563,7.0
25,26,4.67160596193956,5.8789147785302776,6.493476340686563,7.0
26,27,4.565919703426532,5.826909166832542,6.493476340686563,7.0
27,28,4.686631117160518,5.8692278963230065,6.493476340686563,7.0
28,29,4.655205971342933,5.86821046443819,6.493476340686563,7.0
29,30,4.713074994921761,5.848523399517467,6.493476340686563,7.0
30,31,4.487602941611772,5.857560307777828,6.493476340686563,7.0
31,32,4.369225802990164,5.863613957397327,6.493476340686563,7.0
32,33,4.67160596193956,5.853692705759605,6.493476340686563,7.0
33,34,4.67160596193956,5.860517013824645,6.493476340686563,7.0
34,35,4.67160596193956,5.88339455827393,6.493476340686563,7.0
35,36,4.74708140352082,5.869356659282666,6.493476340686563,7.0
36,37,4.740823989498707,5.8968247726528285,6.493476340686563,7.0
37,38,4.646772057041796,5.85462822187164,6.493476340686563,7.0
38,39,4.67160596193956,5.884422474612743,6.493476340686563,7.0
39,40,4.67160596193956,5.813120786501012,6.493476340686563,7.0
40,41,4.7348196911176075,5.877960356761069,6.493476340686563,7.0
41,42,4.740571745443596,5.86672378191464,6.493476340686563,7.0
42,43,4.740137660456114,5.872561632398778,6.493476340686563,7.0
43,44,4.7752421188675065,5.897985978936687,6.493476340686563,7.0
44,45,4.755291410004607,5.853635043453403,6.493476340686563,7.0
45,46,4.740137660456114,5.865943423883782,6.493476340686563,7.0
46,47,4.67160596193956,5.903188811167258,6.493476340686563,7.0
47,48,4.67160596193956,5.899663469433149,6.493476340686563,7.0
48,49,4.740137660456114,5.859042542375574,6.493476340686563,7.0
49,50,4.7752421188675065,5.8630257826852725,6.493476340686563,7.0
50,51,4.740137660456114,5.844470600811498,6.493476340686563,7.0
51,52,4.7752421188675065,5.875209374664306,6.493476340686563,7.0
52,53,4.7512455828476226,5.866643177814706,6.493476340686563,7.0
53,54,4.740137660456114,5.838700915931731,6.493476340686563,7.0
54,55,4.7752421188675065,5.888006515698184,6.493476340686563,7.0
55,56,4.758677512248983,5.886087821286079,6.493476340686563,7.0
56,57,4.67160596193956,5.896651329311068,6.493476340686563,7.0
57,58,4.67160596193956,5.913329086826492,6.493476340686563,7.0
58,59,4.7752421188675065,5.878870452620774,6.493476340686563,7.0
59,60,4.7512455828476226,5.854589296163625,6.493476340686563,7.0
