,n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
0,1,15.080155042063405,25.311631041466278,30.15496380604463,7.0
1,2,15.358487598565643,25.5178268652701,30.413078981355476,7.0
2,3,15.173014848278864,25.527211345245455,30.31036988834834,7.0
3,4,14.59519604457851,25.898298510350113,30.458043132512664,7.0
4,5,16.56174844704678,25.797964075456257,30.567368362757243,7.0
5,6,16.471792328136093,26.21154358259211,30.69595022537907,7.0
6,7,15.54029501492812,26.21180715992683,30.709630467062997,7.0
7,8,16.42898434290852,26.289157508051467,30.916047827358078,7.0
8,9,17.272656592006403,26.18729596727049,30.681245266110864,7.0
9,10,17.16344241381063,26.344965268917385,30.67768699579572,7.0
10,11,16.96369435391375,26.343588988792465,30.63814646599042,7.0
11,12,16.934916850852012,26.307255373002718,30.892282146396994,7.0
12,13,17.848299893273243,26.50546592055901,30.87435799920796,7.0
13,14,18.3853566957445,26.47082663085366,30.58243261870642,7.0
14,15,17.8540693752004,26.43863137706664,30.69234318884112,7.0
15,16,16.789014918296463,26.45139967465386,30.790156806709884,7.0
16,17,17.35325168735966,26.42750141196022,31.234798746552684,7.0
17,18,18.285927126701367,26.597701374287983,30.795093560971292,7.0
18,19,18.310407121049884,26.500181770969164,30.952118765608102,7.0
19,20,18.181690296760955,26.698204043647,30.631900891801756,7.0
20,21,16.34532817822725,26.370550175485793,30.683361938971583,7.0
21,22,18.97502830329792,26.617721291635853,30.96626732654643,7.0
22,23,19.089166006415965,26.436726120724117,30.77062635443138,7.0
23,24,18.38258509752127,26.58091439296446,30.82853566935451,7.0
24,25,16.64397122979007,26.638016588874475,30.829361857956293,7.0
25,26,18.170474141962682,26.745340033974774,30.901093743869335,7.0
26,27,19.034871512146655,26.585870503657755,30.7477011814195,7.0
27,28,17.011059586325768,26.608180150178807,30.82853566935451,7.0
28,29,18.341469471186816,26.55359972933404,31.234798746552684,7.0
29,30,18.937936427206147,26.626372515319506,31.117236500903665,7.0
30,31,19.60236291876531,26.53479654473346,31.234798746552684,7.0
31,32,18.885470868860804,26.48268729630538,30.95560519453735,7.0
32,33,19.45934449821331,26.740193467259193,31.234798746552684,7.0
33,34,18.953490389198087,26.691278315293985,30.809457195525347,7.0
34,35,18.013212206946136,26.51525727796773,30.993622056341934,7.0
35,36,19.668365817830566,26.717315798465783,31.064958820368048,7.0
36,37,15.896713945166358,26.91012072478767,31.01242463011451,7.0
37,38,19.709267507365748,26.409926169599164,30.87529905581333,7.0
38,39,19.2550019819504,26.285929722378576,31.064958820368048,7.0
39,40,16.367323836357727,26.468472148882498,31.01242463011451,7.0
40,41,19.315316003012104,26.55356677547348,30.764114608424173,7.0
41,42,18.77083443982373,26.637903569747596,30.666579674702163,7.0
42,43,19.1197092907897,26.574460072818294,30.910401907037876,7.0
43,44,19.678913081493462,26.483119160803614,30.889597257642365,7.0
44,45,19.58833618558078,26.562393277614063,30.847095760913856,7.0
45,46,19.34660022613659,26.73114023121918,30.823963156178102,7.0
46,47,18.64615513071927,26.793074071884632,30.813757532907484,7.0
47,48,19.348816113833156,26.96616405127135,30.77062635443138,7.0
48,49,19.304965847462462,26.801546749706883,31.234798746552684,7.0
49,50,19.709267507365748,26.891251930539223,30.93611805957059,7.0
50,51,19.555956587059963,26.788621367858727,30.950391754733158,7.0
51,52,19.709267507365748,27.005100217992144,30.762512335080785,7.0
52,53,19.48960171032178,26.855325479788434,31.01600607726276,7.0
53,54,19.68288737092764,26.965946064452503,30.856598724131313,7.0
54,55,19.709267507365748,27.03428787282633,30.97292822205381,7.0
55,56,19.489268961441756,26.895634122334876,30.921893600943903,7.0
56,57,18.818205721171893,26.937562224586234,30.9729978751876,7.0
57,58,19.709267507365748,27.05366155120283,31.234798746552684,7.0
58,59,19.709267507365748,26.869225841729925,31.234798746552684,7.0
59,60,19.804576189131392,26.938907388430533,30.92735376206697,7.0
60,61,19.789158778097704,27.141086899210514,30.95560519453735,7.0
61,62,17.916064261297137,26.961199253775252,30.97292822205381,7.0
62,63,19.943986418782387,26.794556920388832,30.856598724131313,7.0
63,64,19.793567262377778,27.006565703498048,30.93611805957059,7.0
64,65,20.022142450712387,27.184558590187326,30.856598724131313,7.0
65,66,19.804595498874388,26.822396696150737,30.856598724131313,7.0
66,67,19.810609993291948,26.988168657477985,30.856598724131313,7.0
67,68,20.094128577462367,26.864661459671517,30.856598724131313,7.0
68,69,17.453413980807515,26.891804664655496,30.772379036586997,7.0
69,70,18.877410952006702,27.152403135162995,30.766648703762286,7.0
70,71,16.78902592900597,26.816288620807097,30.97292822205381,7.0
71,72,19.81343425674106,27.05095863356296,30.89656302528895,7.0
72,73,20.089733497187584,27.13859428859222,30.77364734541801,7.0
73,74,20.022142450712387,26.86194851867763,30.818169122138023,7.0
74,75,19.814258671225492,27.238416009413637,31.234798746552684,7.0
75,76,16.966569748305016,26.794443175495136,30.92735376206697,7.0
76,77,19.81343425674106,27.167835565440672,30.77364734541801,7.0
77,78,19.81343425674106,26.78678788685402,30.77618692417186,7.0
78,79,19.051420497742296,26.95856695188189,30.77364734541801,7.0
79,80,19.81343425674106,26.780638666171882,30.856598724131313,7.0
80,81,20.094108507821534,27.096171730400204,30.850738118176967,7.0
81,82,19.279838057531123,26.8965748857921,30.800631427062967,7.0
82,83,20.094108507821534,26.81335846320194,30.83097289476588,7.0
83,84,19.815058055009064,27.06563882641875,30.77364734541801,7.0
84,85,16.58113496878273,27.063182606845075,30.856598724131313,7.0
85,86,19.81343425674106,27.15503530698883,30.856598724131313,7.0
86,87,19.814258671225492,27.20922021627065,30.856598724131313,7.0
87,88,19.629001085688,27.03350312504914,30.856598724131313,7.0
88,89,19.813498138746723,27.114361854199792,30.8440177856307,7.0
89,90,17.452024795355417,26.998341704386352,30.794583203619574,7.0
90,91,18.87667738097179,26.7006096622597,30.77364734541801,7.0
91,92,19.813498138746723,27.06172943283798,31.015375952227135,7.0
92,93,19.813498138746723,26.926476105172803,30.77364734541801,7.0
93,94,20.092545969848,27.257560758625754,30.856598724131313,7.0
94,95,18.35198231170026,27.001924109987222,30.856598724131313,7.0
95,96,19.813498138746723,26.823299773634044,30.77364734541801,7.0
96,97,20.089005226684073,27.000531857384747,30.77364734541801,7.0
97,98,19.604850252898675,27.117801548742364,30.766648703762286,7.0
98,99,20.094108507821534,27.18084183415268,30.77364734541801,7.0
99,100,19.477493977159952,27.036070356346897,30.856598724131313,7.0
