,n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
0,1,-1.9346622971095584,1.1671069445345623,15.836167823179338,2.6205766710353866
1,2,-1.7843546152043746,1.9998804645729966,19.812892536840153,3.446937014667817
2,3,-2.092012413822014,2.9317291855971273,16.658146836658815,4.187238493723849
3,4,-2.1886981574242306,4.010803067191108,18.871392851008004,4.7844311377245505
4,5,-1.8607184917141306,5.523881961563775,22.108162754056433,5.370469798657719
5,6,-1.589428027238558,6.571046779790227,17.301249093924945,5.669971671388102
6,7,-1.8144329341904386,7.703970594674591,20.000230390321867,5.985029940119761
7,8,-1.7552313629676441,8.283003582817944,19.003163413224495,6.163328197226503
8,9,-1.4630329104475321,8.98058336163621,17.557777473869933,6.3391442155309035
9,10,-1.6345779816022494,9.563391736040542,19.789453370164473,6.429260450160772
10,11,-1.455544444995613,10.101347020805798,20.73408379867512,6.595709570957096
11,12,-1.0815245611717617,10.79751448011124,21.13713542623221,6.670549084858569
12,13,-1.055048818926981,11.364206568286173,21.017047403668563,6.769491525423729
13,14,-1.2192426572296697,11.374868010046297,19.989261132495162,6.755480607082631
14,15,-1.1033313374738942,12.080248659578421,20.785119768841064,6.815699658703072
15,16,-1.0016683541168647,12.232742621679492,22.903275144707607,6.826235093696763
16,17,-0.9577973768191805,12.473246000739586,19.850097968206185,6.837328767123288
17,18,-1.3290821193725857,13.150071645240208,20.637438150820962,6.934142114384748
18,19,-0.7160691521372659,12.923277847413578,22.729517372608896,6.89328743545611
19,20,2.21878237502736,13.622108166387187,21.686426097229734,6.944347826086957
20,21,-1.115169058699462,13.705083476546083,22.40976486687528,6.918685121107266
21,22,-0.6454237028342411,14.01663014654857,22.234689474754617,6.948006932409013
22,23,2.8864518393102605,14.613652616936282,22.371001122364305,6.92894280762565
23,24,4.283795368472658,14.891811648485442,23.06759197494554,6.949565217391305
24,25,0.07197127602907434,15.269434406664159,23.621798357960465,6.954782608695652
25,26,7.6835857423460405,16.003974714989123,24.05253570039194,6.994755244755245
26,27,-1.141749339333733,16.08905210850335,24.60643348350877,6.970383275261324
27,28,-0.8628042630481971,15.895338620554236,23.850414656278858,6.9513043478260865
28,29,-1.151162564862915,16.619233442936828,23.901463461029863,6.979057591623037
29,30,5.440846485256906,16.829336141703674,24.991631057305415,6.989528795811518
30,31,4.67241927874447,17.366813794428694,24.280167809676993,6.991258741258742
31,32,-1.466604701123345,17.684319247561742,25.319923467029863,6.97212543554007
32,33,-0.43699617021287857,18.068331815692954,24.8976463937599,6.9825174825174825
33,34,5.175395092017366,18.6547102998721,27.139907687404133,6.993019197207679
34,35,0.031059659735529127,18.988155870583814,26.26815738010941,6.984265734265734
35,36,3.2828281306792615,19.489817271397857,26.177830093228792,6.986013986013986
36,37,-0.9557552037201358,19.521810794982937,27.39094396066497,6.968695652173913
37,38,4.124724665164835,20.187462776019395,27.48226979558033,6.993006993006993
38,39,12.597804478013064,20.40029260529637,26.54970980304227,7.0
39,40,-1.3002684034895755,20.207029767306285,27.114969062139174,6.966956521739131
40,41,-1.304584648809115,20.77655312959862,27.676328823128454,6.970331588132635
41,42,-1.466604701123345,20.65182753151609,27.260899962625274,6.954782608695652
42,43,14.210895544366975,21.15464459497195,27.950710845435584,7.0
43,44,15.42569694784752,21.55522667273088,26.536161330762766,6.998248686514886
44,45,2.90601273327186,21.650578716215733,27.081672099942935,6.989528795811518
45,46,-1.3257572804203024,21.70891509064981,27.503549687965105,6.991258741258742
46,47,-1.4641750824788793,21.799778830460397,28.751464826647933,6.975609756097561
47,48,-1.024743847005972,21.944693631289855,27.989100948261683,6.991243432574431
48,49,-1.2766214928769233,22.35003333423806,28.031936193620343,6.991273996509599
49,50,-1.1935551540413099,22.18434788868381,28.88030623800271,6.973821989528796
50,51,0.6398582887817102,22.407720727060173,28.127491472770657,6.989510489510489
51,52,12.952838633900754,22.630350075956965,27.680376451605433,7.0
52,53,-0.3460371936758561,22.589816243522552,28.438325305873512,6.991258741258742
53,54,-1.4876831963375634,22.78695110523335,28.082207621696114,6.991258741258742
54,55,-0.814535404961898,22.967169128863247,28.86164469129845,6.986038394415358
55,56,-1.3018947042347666,23.2116399189291,28.337386296089377,6.9825174825174825
56,57,3.6994813616462596,23.303030755047455,28.663869501022493,6.993019197207679
57,58,-1.145036030749075,23.74549396722788,29.391753811721657,6.991243432574431
58,59,17.591203468761858,24.000609907596317,28.987598481808384,7.0
59,60,9.853922667689423,24.09253400344472,28.3701252522301,6.996503496503497
60,61,5.570628072747194,24.0774830341202,29.295110243291376,6.992994746059544
61,62,11.396131066205953,24.10735978489209,29.446642873745667,6.994755244755245
62,63,17.94063156065508,24.284607310760673,28.4419564707169,7.0
63,64,17.090020411656795,24.402781138275436,28.95448383859139,7.0
64,65,12.2795162748011,24.434629893240974,29.536141335331894,6.994755244755245
65,66,18.9118120446685,24.81565438534003,29.1297364493789,6.996497373029772
66,67,14.671623193692055,24.771143080977765,28.930741369684362,6.998248686514886
67,68,19.162676826560066,24.94660912221807,28.96035562849704,7.0
68,69,11.097697917115594,25.113558749157374,29.41662480688199,6.994755244755245
69,70,18.31012168960525,25.14783990348478,29.36569305632031,7.0
70,71,19.425014083060155,25.218185703559868,29.233981805217116,7.0
71,72,-0.6750380218605317,25.172158648619334,29.030937172092223,6.986013986013986
72,73,18.916220172371915,25.12702135345994,29.140389547469752,6.998251748251748
73,74,9.549355232993557,25.14826799327203,28.957640761978297,6.994755244755245
74,75,20.760498656926746,25.261602354457054,29.247426078392813,7.0
75,76,11.557320888057419,25.224402327359705,29.17695967474568,6.996503496503497
76,77,-1.3067228221114124,25.264823481692893,29.236861714020964,6.991258741258742
77,78,18.61072703556052,25.293468346011615,29.428328581096835,6.998248686514886
78,79,6.890964710582999,25.28553576480666,29.589896601456555,6.991273996509599
79,80,19.829659643837914,25.56329045892681,29.192473288544978,7.0
80,81,-1.3383356536698252,25.3948717793253,29.037704825931048,6.982547993019197
81,82,-1.3068384699131865,25.532779908378508,29.172254464323863,6.986013986013986
82,83,13.246523550548462,25.700141257851566,29.315973940045055,6.996503496503497
83,84,21.20170849893972,25.82829584407859,29.513175510631097,6.998251748251748
84,85,4.980182442047911,25.87438103300803,29.49099117526817,6.993006993006993
85,86,-1.3056472952464966,25.77810556281104,29.382543880178964,6.989510489510489
86,87,20.315729640966882,25.96205684784127,29.319826086394183,7.0
87,88,1.8463092484009787,25.779760189487586,29.45979784063297,6.993006993006993
88,89,-1.1429907180714016,26.127336686498595,29.397516854196038,6.989510489510489
89,90,16.50255200363587,26.22683659268061,29.49229647436345,6.996497373029772
90,91,22.10945750103339,26.15475068413405,29.586736754184695,6.998251748251748
91,92,10.346303570706688,26.05442789319787,29.59476822320518,6.991273996509599
92,93,4.9174266622915255,26.0899412352231,29.430839851029496,6.994746059544658
93,94,20.678556838811588,26.05996418246282,29.646407316442097,7.0
94,95,18.576824440329318,26.324136033044116,29.536903998821675,6.996497373029772
95,96,8.736748726700956,26.17017117386193,29.448051045096015,6.994755244755245
96,97,10.104453310502812,26.2344761113289,29.49107288367022,6.994755244755245
97,98,19.659906316253306,26.316567227729347,29.465506957964784,6.996503496503497
98,99,21.221860901608853,26.410210073259645,29.583268015975605,7.0
99,100,7.995080095162528,26.456643037737145,29.61229629564737,6.986013986013986
