,n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
0,1,5.887793404666668e-17,1.0283431090627455,4.5452127241460065,3.904109589041096
1,2,3.026079943554508e-17,1.2878118289173663,4.40798475309386,4.684210526315789
2,3,5.719007474897707e-17,1.5799512561528928,4.295952131720078,5.3120849933598935
3,4,1.2543355116483058e-16,1.831399814942797,4.2385083435207,5.802612481857765
4,5,7.750627914290929e-17,2.1554039475560387,4.676363526958479,6.284591194968553
5,6,9.399351735943694e-17,2.2649684682251996,4.447473129445038,6.372611464968153
6,7,1.2233534747412097e-15,2.5327327518063307,4.768056958430164,6.619834710743802
7,8,2.964171201015598e-14,2.61258140729775,4.548871436046753,6.551554828150572
8,9,4.6786959585448526e-11,2.8860837507141466,4.651831443536985,6.812286689419795
9,10,3.38827074074202e-11,2.9833283095854415,4.679394250599872,6.851027397260274
10,11,1.2056979751042345e-05,3.162899061493891,4.978802107334836,6.894827586206897
11,12,0.042148119047447107,3.290355589430678,5.036780728709208,6.923875432525952
12,13,1.1215730878166834,3.410267068195981,5.140317414216652,6.95993031358885
13,14,3.835402223905134e-12,3.4614767128709283,5.26315619177908,6.912068965517242
14,15,2.5133694830574266e-15,3.61451842642893,5.699799145378048,6.944444444444445
15,16,7.958827530386019e-05,3.7137118415384966,5.627915106775129,6.9825174825174825
16,17,0.8171425170035627,3.7943024582557623,5.477246959480976,6.96
17,18,2.223029357722431,3.9827120562159806,5.546322243471712,6.996503496503497
18,19,0.3297748165909861,3.9840854821339486,5.531194434710649,6.95993031358885
19,20,1.9033907118551467,4.119575895636545,5.643006613129562,6.987783595113438
20,21,1.0745488765671256,4.222380043720485,5.851340756941913,6.970383275261324
21,22,0.3464134156915225,4.333969251787165,5.867355083301797,6.968586387434555
22,23,2.333364868605163,4.436980695459845,6.067516127722666,7.0
23,24,7.142985609531189e-09,4.469136815651306,6.175316648480946,6.989528795811518
24,25,1.7222698351684285,4.605806862288163,6.144912584203439,6.993006993006993
25,26,2.47854225970925,4.666470142231516,5.927173380318156,6.989510489510489
26,27,1.0778702661379533,4.757527022164438,6.195512704242636,6.989510489510489
27,28,4.439417571610419e-06,4.822650000628665,6.003630856240577,6.9877622377622375
28,29,0.12062217131537079,4.85259208118543,6.2338948422389695,6.987783595113438
29,30,1.0837629171067455,4.969703079659222,6.098421708514541,6.991258741258742
30,31,0.001146389791626689,5.026616480818064,6.17634414928559,6.980802792321117
31,32,6.80782410281709e-07,5.128154491117696,6.385983102490712,6.979057591623037
32,33,1.0268267014997026,5.167962804909197,6.313521813856687,6.991273996509599
33,34,2.965331750967011,5.294272945490622,6.291872213881638,7.0
34,35,3.701901488981772,5.325071900880069,6.195369910461782,7.0
35,36,3.819708032199764,5.388676666726673,6.307368481465128,7.0
36,37,3.6601453234686785,5.380201924975456,6.265878251227818,7.0
37,38,3.835424961147986,5.392731058933547,6.389017766750312,7.0
38,39,3.9270769651891966,5.430332852733182,6.367600833401123,7.0
39,40,3.6416466972463875,5.4999049667316156,6.333689719504032,7.0
40,41,0.3464856088836503,5.552665075468996,6.461598407720991,6.991243432574431
41,42,3.639622068824044,5.611748831461461,6.466674429909813,7.0
42,43,4.471038521203184,5.689827386822211,6.399062635174073,7.0
43,44,4.049599925174624,5.7352052370582856,6.456100496638222,7.0
44,45,4.22554778233979,5.754506994886648,6.404794357987618,7.0
45,46,1.1950598441851915e-06,5.747013684655421,6.500576640528525,6.989528795811518
