,n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
0,1,-3.912148504136719,0.13743762770692972,10.378507186958112,2.5059561128526644
1,2,-3.159406862779303,0.49027736986706516,10.336707673542888,2.155879180151025
2,3,-2.803612263317249,0.8210630797611485,12.399545944360494,2.2504220596510973
3,4,-2.7191859315808173,1.3987993537502037,16.04603009463153,2.4984404242046163
4,5,-2.8295909112532875,1.6843234320899827,15.170199490800318,2.5490445859872612
5,6,-3.446792686521815,2.1267139232108474,14.69058271645733,2.883922134102379
6,7,-2.3126731232954487,2.7308995248987173,15.07675753715946,3.3991489361702127
7,8,-2.354233081061637,3.475827555486664,17.463662334023965,3.8498556304138596
8,9,-2.2105182434684094,4.032696495024331,15.241411294890861,4.1450777202072535
9,10,-2.099740696279347,4.519099488070393,15.684290798791395,4.4670391061452515
10,11,-2.4042624787017375,5.177505649471164,15.083363959972662,5.040251572327044
11,12,-2.239288425983531,6.081705276235787,16.776004761568952,5.407859078590786
12,13,-2.905845195814573,6.142547625848022,17.624146324348246,5.587988826815643
13,14,-1.8452512490510524,6.842518989759759,15.410818061831193,6.008995502248876
14,15,-2.258378603780667,7.4752264308253755,20.381015560273287,6.271585557299843
15,16,-2.088097480991858,7.504282411422448,16.2920851177325,6.261755485893417
16,17,-2.135625048160299,8.046088657609667,16.31885547114018,6.564648117839607
17,18,-2.2356621419990628,8.783666575597989,17.41169957711179,6.743676222596965
18,19,-1.2185895649739158,9.299198353845396,17.71915949223245,6.834188034188034
19,20,-1.8027766238449043,9.412878216001461,21.20864675252023,6.815699658703072
20,21,-2.334742140293642,9.852385468638786,19.364170168096365,6.788135593220339
21,22,-1.3096012315860226,10.132102747587147,18.926267556999235,6.905008635578584
22,23,-0.6487647796079494,10.786072222473505,19.24884432246619,6.966898954703833
23,24,-2.218255195623636,11.15940062911808,21.174840992012882,6.937608318890814
24,25,-1.079069152137266,11.43615481176321,19.553303817349125,6.968641114982578
25,26,-1.648651046691596,12.027003932849077,20.699488406700734,6.946180555555555
26,27,-2.233033133072616,12.142934954140928,21.44301360696946,6.954782608695652
27,28,-2.2331479364692646,12.740955310433623,21.83857374527699,6.923743500866551
28,29,-1.9631178807176581,12.92513412786157,21.08492274395794,6.92560553633218
29,30,-1.7532217733734279,13.718887653510954,21.92208891894073,6.954782608695652
