Temperatura ambiente,Tarifa da energia elétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total,Custo total do banho
25.5,1.6,0.3319336515844455,0.9755237580198912,1.0,0.9995413257637396,1.0,1.0,1.0,0.9009998193382965,6.306998735368076,6.306998735368076,0.3252332050135908,0.58,0.2554797679382834,1.1607129729518741
