Temperatura ambiente,Tarifa da energia elétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total
25.0,1.0,0.2492063113837912,0.9419568351931278,1.0,1.0,0.9505505239212118,0.9512149641307845,0.9969579017477004,0.8699837909109451,6.089886536376616,29.171216542017767,0.18150000000000005,0.6441702127659574,0.27104592709935715
25.0,1.25,0.2492063113837912,0.9018398787312337,0.9942712187227554,0.996829361363453,1.0,0.977048631886889,0.9965109604825342,0.8736723375100938,6.1157063625706565,29.214651327024963,0.22687500000000005,0.6410851063829786,0.2690453794453401
25.0,1.5,0.2492063113837912,0.901822166883344,1.0,0.9760823106612939,0.9962536445432731,0.9978983427177017,1.0,0.8744661108842006,6.121262776189404,29.159759302301666,0.27225000000000005,0.6349148936170212,0.26713968502832985
25.0,1.75,0.2492063113837912,0.9017747894130559,1.0,0.9951791593626383,0.9517085195638465,0.9207571030833528,0.9962746249544888,0.8592715011087391,6.0149005077611735,28.504521156332327,0.3176250000000001,0.6577446808510639,0.2769867016224764
25.0,2.0,0.2492063113837912,0.9017518141240771,1.0,0.9760719380082241,0.996267805187259,0.9964351713665381,1.0,0.8742475771528413,6.119733040069889,28.966291472767928,0.3630000000000001,0.6392340425531915,0.26713968502832985
25.0,2.25,0.2531226436635984,0.9022040291717827,0.9959830330417028,0.9971148737009676,0.9971213283489357,0.950283725607976,0.9965034893059249,0.8703333032629841,6.092333122840889,28.724713409919055,0.4083750000000001,0.6466382978723404,0.2735639064130457
