,n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
0,1,2.994134765239284e-17,0.5796094535315613,3.614750783625746,3.04261796042618
1,2,2.994134765239284e-17,0.8321800162328385,3.879469273900673,3.877669902912621
2,3,4.223128987573945e-17,1.1634661592549718,3.7619558291174107,4.779236276849642
3,4,3.566780125025179e-17,1.4751878336499082,4.1638022183868575,5.350736278447122
4,5,3.0099023251550966e-17,1.7888048982060696,4.559288175825618,5.838192419825073
5,6,8.08473138148301e-17,1.972760044818731,4.154526898242237,6.065349544072948
6,7,6.569554187933738e-17,2.2030130255961935,4.74043545378754,6.293563579277865
7,8,1.163247377080259e-16,2.3500529526434812,4.473288506580131,6.299684542586751
8,9,1.0491140699992048e-16,2.550123976701324,4.610662839981315,6.559016393442623
9,10,9.262205766577503e-17,2.6779029334746296,4.650421911885065,6.622516556291391
10,11,1.8150832514400404e-13,2.8468363369012737,4.674075535654079,6.740303541315345
11,12,2.8079574756789156e-16,2.91031263838631,5.407189041669398,6.705192629815746
12,13,1.2682094048942164e-16,2.978716019158921,4.725078103988307,6.7976190476190474
13,14,0.012305938072679492,3.11010739889072,4.842152733146351,6.836177474402731
14,15,1.2600934470373537e-16,3.1963960569834384,5.263902247450156,6.891379310344828
15,16,1.0881289239966583e-16,3.2606312547251446,4.863545625788568,6.812606473594548
16,17,0.4002264830203749,3.4164586546743108,4.84971602699755,6.913644214162349
17,18,1.0675644793086398,3.4794159968620524,5.196148273296927,6.939236111111111
18,19,1.0361730988314113,3.5460915426667814,5.258228159806624,6.9393414211438476
19,20,3.3170379303340328e-12,3.58549154651891,5.558649804842808,6.922145328719723
20,21,0.07966516586210813,3.710246568131742,5.272715966837213,6.934142114384748
21,22,0.005282234513715789,3.7673627253955075,5.3085921256640125,6.893103448275862
22,23,1.8150870013105909e-13,3.866851506691966,5.480912972799272,6.899827288428325
23,24,0.5376174114764583,3.9729394168316157,5.944847898184149,6.932409012131716
24,25,0.18722260904236018,4.040674886156697,5.812545190998074,6.963414634146342
25,26,1.6008081800242855,4.168792639592543,5.801566281686545,6.977351916376307
26,27,0.018605252312994723,4.287345594401564,5.670037373060737,6.980802792321117
27,28,2.6372214983762707,4.369440297454629,5.806402686161153,6.989510489510489
28,29,0.20009592505167567,4.409013647654628,5.859986465247772,6.954861111111111
29,30,0.2966821860377098,4.497135374628417,5.775429526757131,6.966898954703833
30,31,6.987234488460396e-16,4.548341052103144,6.0201525995038,6.975567190226876
31,32,1.3289303037123377,4.6422038200681515,5.862976946938941,6.973867595818815
32,33,2.476352959625838,4.749492917166782,5.966182756110894,6.998248686514886
33,34,1.339385688733071,4.749592882749439,5.889869842600894,6.963478260869565
34,35,2.83487708960276,4.888755011000939,6.051121439045882,6.996503496503497
35,36,1.5567955732846661,4.9428659668723745,5.928663653505753,6.9859894921190895
36,37,1.463070875833102,4.988070725062975,6.019407418340547,6.993019197207679
37,38,0.42659578152756106,5.081225464746008,6.028759241113071,6.991258741258742
38,39,3.9512669246947003,5.177345729740845,6.135347243926541,7.0
39,40,0.38455283394116135,5.189840766345888,6.1546848735046185,6.977312390924957
40,41,0.40189008114600144,5.234285772399663,6.111500951215368,6.982547993019197
41,42,4.000929503988794,5.323317483242533,6.169433298962521,6.996503496503497
