Temperatura ambiente,Tarifa da energia elétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total
17.0,2.0,0.0009148976169231,0.2939602801117994,0.96835091600935,0.9763635596573098,0.9763960424185746,0.9764841951403692,0.9765233608547428,0.7384276074012955,5.168993251809069,22.969685893953717,0.905666666666667,0.7013475177304962,0.3625995140278014
17.0,2.25,0.0009148976169231,0.294924598640795,0.973623086687464,0.9762871298908978,0.9763887235292964,0.9764754160431782,0.9765111625006524,0.7393035735584581,5.175125014909207,22.83316931531824,0.9900000000000002,0.7025815602836878,0.3598741989441041
18.0,1.0,0.0026937518411685,0.3947545528955871,0.9962527526259084,0.9908518547013307,0.9908764791233412,0.9884466100771772,0.9909359341861644,0.7649731336358111,5.354811935450678,24.9434107126721,0.4106666666666667,0.6610354609929077,0.3482801702550475
18.0,1.25,0.0026937518411685,0.3947545528955871,0.9961846097781716,0.9907531019032936,0.9908288272818414,0.990857108821668,0.9885952386958669,0.764952455888228,5.3546671912175965,24.74528628228684,0.5087500000000001,0.6622695035460991,0.3482801702550475
18.0,1.5,0.0026937518411685,0.3947545528955871,0.9961339205061662,0.9908146002799068,0.9908287706952724,0.990868418125648,0.9886099241196952,0.7649577054947777,5.354703938463444,24.54788136603381,0.60775,0.6618581560283687,0.3482801702550475
18.0,1.75,0.0026937518411685,0.4106742858582591,1.0,0.9906119440477972,0.9885069067402072,0.9907046204752769,0.9886297725252968,0.7674030402125721,5.371821281488005,24.45758620728212,0.7026250000000002,0.6540425531914893,0.3422276469664181
18.0,2.0,0.0026937518411685,0.4106742858582591,1.0,0.9906404856885216,0.9906998651097824,0.9908271801468624,0.9908908228748624,0.7680609130742081,5.376426391519456,24.26759972697866,0.8030000000000003,0.6622695035460993,0.346262727072527
18.0,2.25,0.0026937518411685,0.4106742858582591,0.9949422379092988,0.9903607781319128,0.9907101708963648,0.9908201980005326,0.990846060046968,0.7672924975263579,5.371047482684505,24.157597217218925,0.8373750000000003,0.6746099290780141,0.3482802671255814
19.0,1.0,0.0071544952424956,0.4691828103290324,1.0,1.0,1.0,1.0,1.0,0.7823339007959326,5.476337305571528,25.67509545241745,0.3721666666666667,0.624836879432624,0.3374208626742325
19.0,1.25,0.0071544952424956,0.5008257566791543,1.0,1.0,1.0,1.0,1.0,0.7868543217030928,5.50798025192165,25.629719660677544,0.4743750000000001,0.6248368794326241,0.3365947194980786
19.0,1.5,0.0071544952424956,0.4658282330578546,1.0,1.0,1.0,1.0,1.0,0.7818546754714786,5.47298272830035,25.31812532996059,0.539,0.630595744680851,0.3381925668603092
19.0,1.75,0.0071544952424956,0.5008257566791543,1.0,1.0,1.0,1.0,1.0,0.7868543217030928,5.50798025192165,25.263052994010884,0.6577083333333335,0.6248368794326241,0.3365947194980786
19.0,2.0,0.0071544952424956,0.5076312754856894,0.9958616561823072,1.0,1.0,1.0,1.0,0.7872353467014989,5.510647426910492,25.09665726643888,0.7443333333333336,0.6301843971631206,0.3377288042837911
19.0,2.25,0.0071544952424956,0.4675604289828301,1.0,0.9957470942356136,1.0,1.0,1.0,0.7814945740658484,5.470462018460939,24.74594750312183,0.8167500000000001,0.6326524822695034,0.3402101069133637
20.0,1.0,0.0171410231322989,0.5308942040687447,1.0,1.0,1.0,1.0,1.0,0.7925764610287205,5.548035227201043,26.185252927308863,0.3080000000000001,0.6071489361702127,0.3317742725261412
20.0,1.25,0.0171410231322989,0.5308942040687444,1.0,1.0,1.0,1.0,1.0,0.7925764610287205,5.548035227201043,26.005526478201794,0.3964583333333334,0.6079716312056737,0.3337613599310839
20.0,1.5,0.0171410231322989,0.5308942040687447,1.0,1.0,1.0,1.0,1.0,0.7925764610287205,5.548035227201043,25.84694314486846,0.4757499999999999,0.6079716312056737,0.3337613599310839
20.0,1.75,0.0171410231322989,0.5308942040687444,0.9950998257203844,1.0,1.0,1.0,1.0,0.7918764361316325,5.543135052921428,25.540089627034348,0.6192083333333335,0.6013900709219857,0.3357788999841383
20.0,2.0,0.0171410231322989,0.5339154808958447,1.0,1.0,1.0,1.0,1.0,0.7930080720040206,5.551056504028144,25.279287789335008,0.7773333333333335,0.5886382978723403,0.3326897662667016
