Temperatura ambiente,Tarifa da energia elétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total,Custo total do banho
25.5,1.1,0.28443864152358,0.9745474181838369,0.9976394869488693,0.9989319236957713,1.0,1.0,1.0,0.893651067193151,6.255557470352057,6.255557470352057,0.21545398254533446,0.577531914893617,0.24593376139517442,1.0389196588341258
