Temperatura ambiente,Tarifa da energia elétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total
18.0,1.75,0.0026974149709609965,0.4045430111412643,1.0,0.9740933374507874,0.9915408597356855,0.9912397864555593,0.9906102314933737,0.7649606630353759,5.354724641247631,5.354724641247631,0.6665044339953932,0.9940212765957446,0.34364979204458157
18.0,2.0,0.0026974149709609965,0.3931826501287011,1.0,0.9803861621872513,0.972156161756565,0.9898619342329813,0.9912568382677037,0.7613630230777376,5.329541161544164,5.329541161544164,0.7649484600216584,1.0014255319148935,0.345423661195106
18.0,2.25,0.0015202867598188765,0.4071976024181065,0.9953944788231137,0.9758392123399106,0.9902570947970482,0.9904540910694288,0.9731085012058228,0.7619673239161785,5.333771267413249,5.333771267413249,0.8575065255407364,0.9872340425531914,0.33795258951420704
19.0,1.0,0.0071632575419888584,0.5008653105253728,0.9780849636669525,1.0,0.9959328938413902,0.9923285173454366,1.0,0.7820535632744486,5.47437494292114,5.47437494292114,0.3493045909686059,0.9434255319148934,0.33268847201760043
19.0,1.25,0.0071419741370813755,0.4202533456894998,1.0,0.9727849741084384,0.9282691747420254,0.9918039149163659,0.9905987993143176,0.7586931689868184,5.310852182907729,5.310852182907729,0.4261472523533442,0.9094893617021276,0.32366760153845525
19.0,1.5,0.0071632575419888584,0.5539848197740814,1.0,0.870561638440109,0.9959070174705191,1.0,0.9920146481447969,0.7742330544816421,5.419631381371495,5.419631381371495,0.5041557104490191,0.9304680851063829,0.3226743296476619
19.0,1.75,0.0071632575419888584,0.4947054786919415,0.9780869530066122,0.9961662468665676,0.9959984822681918,0.9916075707584067,0.9957688583552173,0.7799281210698465,5.459496847488926,5.459496847488926,0.6147731964749743,0.9539148936170212,0.33754969071979973
19.0,2.0,0.0071632575419888584,0.5008653105191894,0.9991415326961411,0.9961580891729942,1.0,1.0,0.9793608365361588,0.7832412894952103,5.482689026466472,5.482689026466472,0.6965522477842314,0.9656382978723402,0.34068315778526176
19.0,2.25,0.0071632575419888584,0.53268644360848,0.9983949114768063,0.9289356053717578,0.9895518846056214,0.9692985941154857,0.9903314137980621,0.7737660157883146,5.416362110518202,5.416362110518202,0.7665571701389481,0.9070212765957446,0.3169494242235443
20.0,1.0,0.01715969534884204,0.5964617485049946,1.0,1.0,1.0,1.0,0.9729019154164051,0.7980747656100345,5.586523359270242,5.586523359270242,0.30904148959455136,0.9162765957446809,0.3283593889741621
20.0,1.25,0.012459740413529515,0.6605163363453552,1.0,0.9923408542738082,1.0,0.988644339757927,1.0,0.8077087529700886,5.65396127079062,5.65396127079062,0.38460097307590935,0.8774042553191488,0.30967483919745775
20.0,1.5,0.01715969534884204,0.6387948565724257,0.9410148751248475,1.0,0.973125177146002,1.0,1.0,0.7957278005988739,5.570094604192118,5.570094604192118,0.4636410909447062,0.9249148936170213,0.33141076906866285
20.0,1.75,0.01715969534884204,0.6093685910152394,0.9943352336807998,0.9915842452740979,1.0,0.9955640980394526,0.9573674666309049,0.7950541899984768,5.565379329989337,5.565379329989337,0.5470661727688548,0.8490212765957447,0.29868806719449165
20.0,2.0,0.01715969534884204,0.5089684239503207,1.0,1.0,1.0,0.9900502456018613,1.0,0.7880254807001463,5.516178364901024,5.516178364901024,0.6459392779289841,0.9008510638297873,0.3266967628699848
20.0,2.25,0.016871596255189945,0.6624537679223512,1.0,1.0,1.0,0.9089373355483992,1.0,0.7983232428179914,5.58826269972594,5.58826269972594,0.6956611544429115,0.8774042553191489,0.3117911494777651
21.0,1.0,0.03708043206345644,0.8527776701430767,1.0,0.94556694724559,0.8372158179249114,0.9505740151292021,0.4598011537980438,0.7261451480434687,5.083016036304281,5.083016036304281,0.3200592362278725,0.862595744680851,0.34499142496990254
21.0,1.25,0.03708043206345644,0.7981871118264607,1.0,0.9822003031151865,1.0,0.9827248255775595,0.9916504490893951,0.8274061602388655,5.791843121672058,5.791843121672058,0.36340748071247264,0.7829999999999999,0.2866683626058573
21.0,1.5,0.03708043206345644,0.8169493093822904,1.0,1.0,1.0,1.0,1.0,0.8362899630636781,5.854029741445746,5.854029741445746,0.43370176290039303,0.8187872340425532,0.2986702494625145
21.0,1.75,0.03708043206345644,0.7351920533337072,0.9522806616874502,0.8653127595047523,1.0,0.9897980854110641,1.0,0.7970948560000615,5.57966399200043,5.57966399200043,0.5088985484847461,0.8157021276595745,0.30281129932190004
21.0,2.0,0.03610743019227585,0.7761089211508854,1.0,0.9888092201010473,1.0,1.0,1.0,0.828717938777744,5.8010255714442085,5.8010255714442085,0.5772117175930513,0.8274255319148937,0.3044090255385452
21.0,2.25,0.03708043206345644,0.8583131782779292,1.0,0.9828776655872026,0.9900069746175665,1.0,0.9902146228918504,0.8369275533482864,5.858492873438005,5.858492873438005,0.6531335284495873,0.821872340425532,0.3005645061584781
22.0,1.0,0.07227967714140747,0.8835777120422493,1.0,0.9701937733497986,0.9786922637132988,1.0,1.0,0.8435347751781077,5.904743426246754,5.904743426246754,0.26869467904175437,0.7694255319148935,0.2928274465141383
22.0,1.25,0.07227967714140747,0.9294428608626591,1.0,0.999433920096429,1.0,0.91648777449767,1.0,0.8453777475140237,5.917644232598166,5.917644232598166,0.336172368513893,0.7762127659574468,0.2947319343041471
22.0,1.5,0.06327897245141914,0.8798436844275767,0.9993821765240904,1.0,1.0,0.9804880752223533,1.0,0.8461418440893486,5.92299290862544,5.92299290862544,0.4013692119440281,0.7657234042553192,0.29310112485589
22.0,1.75,0.07227967714140747,0.8833941028493757,1.0,1.0,1.0,1.0,0.7915715972124939,0.8210350538861825,5.747245377203277,5.747245377203277,0.470428931674511,0.7262340425531915,0.2739027742738639
22.0,2.0,0.07227967714140747,0.9294463255948295,1.0,1.0,1.0,0.9504563863151514,1.0,0.850311769864484,5.952182389051388,5.952182389051388,0.537900413461797,0.7700425531914893,0.29462616237896655
22.0,2.25,0.07161640002916143,0.9292942546552396,1.0,0.9276731357352743,1.0,1.0,0.979265393939927,0.8439784549085145,5.907849184359602,5.907849184359602,0.6049208106824966,0.7570851063829787,0.2869024529815709
23.0,1.0,0.12709364267754517,0.8023865370708814,1.0,0.9936774953028715,1.0,1.0,0.9566389836879738,0.8399709512484674,5.879796658739272,5.879796658739272,0.2487208054306898,0.6966170212765956,0.2735622307094578
23.0,1.25,0.12709364267754517,0.9022449436432881,1.0,0.9892885797256609,0.9090956281897732,0.9910910352127562,0.9908092802094736,0.8442318728083568,5.909623109658497,5.909623109658497,0.31118988969744854,0.6916808510638297,0.2697346937498406
23.0,1.5,0.12709364267754517,0.9697593672453484,0.9172057378501484,0.9920835615851501,1.0,0.9908218636832853,0.9076403353438308,0.8435149297693297,5.904604508385308,5.904604508385308,0.37405491570083843,0.6694680851063829,0.2600406227821317
23.0,1.75,0.12709364267754517,1.0,1.0,1.0,1.0,1.0,1.0,0.8752990918110779,6.127093642677545,6.127093642677545,0.43619070631473184,0.7015531914893618,0.2765064481115429
23.0,2.0,0.12709364267754517,0.9912878051715699,1.0,0.9591736583244591,1.0,0.9061595937529338,1.0,0.8548163857037868,5.983714699926508,5.983714699926508,0.4983989764874228,0.6713191489361703,0.26175695054769166
23.0,2.25,0.12709364267754517,0.9913345054535979,1.0,1.0,1.0,1.0,1.0,0.8740611640187347,6.118428148131143,6.118428148131143,0.5606856358426306,0.705255319148936,0.2766182936610739
24.0,1.0,0.2015893831831964,0.9330581384678541,1.0,0.9800536377329382,1.0,0.9786894653883429,1.0,0.870484374967476,6.093390624772332,6.093390624772332,0.22991942692708367,0.6244255319148935,0.25411958937957513
24.0,1.25,0.2015893831831964,0.9326074076522348,0.96951210416969,1.0,0.9790102537155931,1.0,1.0,0.8689598783886735,6.082719148720715,6.082719148720715,0.28741132012186965,0.6417021276595745,0.2673808747937039
24.0,1.5,0.2015893831831964,0.964382832982028,1.0,0.8889465636756393,0.9977176196619347,1.0,0.9971043011482779,0.8642486715215824,6.049740700651077,6.049740700651077,0.3451475851253716,0.6299787234042553,0.2560623270373517
24.0,1.75,0.19831822656302608,0.8875860172821732,1.0,1.0,1.0,0.978228660417639,0.9466082574017538,0.8586773088092274,6.010741161664592,6.010741161664592,0.4017688879158895,0.662063829787234,0.2727889781153315
24.0,2.0,0.2015893831831964,1.0,1.0,0.9796963571918477,0.9792943777112543,0.9785328689800556,1.0,0.8770161410094791,6.139112987066354,6.139112987066354,0.46009201148187795,0.6194893617021276,0.25198183174303534
24.0,2.25,0.2015893831831964,1.0,0.9458143584661992,1.0,1.0,1.0,0.8225407722275198,0.8528492162681308,5.969944513876916,5.969944513876916,0.5175147854420293,0.6083829787234043,0.24519456502756914
25.0,1.0,0.288434821671605,1.0,1.0,1.0,1.0,1.0,0.9907339121618536,0.8970241048333512,6.279168733833458,6.279168733833458,0.18150000000000005,0.5960425531914894,0.25367855802038847
25.0,1.25,0.288434821671605,1.0,1.0,0.9924311094816266,1.0,0.9918791783349719,1.0,0.8961064442126004,6.272745109488203,6.272745109488203,0.2648712781736302,0.5886382978723403,0.2518773486012577
25.0,1.5,0.2833784483499805,0.9626152515579744,0.9498175361792888,0.9471023939382276,0.993105850701615,1.0,0.9840844137365746,0.8743005563519517,6.120103894463662,6.120103894463662,0.3517919827091388,0.6028297872340425,0.2734783217251454
25.0,1.75,0.2849524357753157,0.9636154582224323,1.0,1.0,1.0,0.9654630150786908,0.9782596322608166,0.8846129344767508,6.192290541337256,6.192290541337256,0.36982952956677406,0.596659574468085,0.25506962195631516
25.0,2.0,0.288434821671605,1.0,1.0,1.0,0.9801953937233194,1.0,1.0,0.895518602199275,6.268630215394925,6.268630215394925,0.4237940450778083,0.5985106382978723,0.2611413727941123
25.0,2.25,0.288434821671605,1.0,0.9508927025920562,1.0,0.9591420632566552,0.9936271383759474,1.0,0.8845852465566091,6.192096725896263,6.192096725896263,0.4767683007125344,0.6182553191489362,0.2746382298172811
26.0,1.0,0.3722750488182291,0.937759296383181,0.94787690613739,0.9535629166107094,0.9744753636050929,1.0,0.9774409745010761,0.880484358007954,6.163390506055678,6.163390506055678,0.19507281485615738,0.58,0.26535845140258624
26.0,1.25,0.3722750488182291,0.9853178108254048,0.989338411017265,0.9992474709324143,0.9914056740112569,0.9906885127344511,0.9937543393130297,0.9031467525217217,6.322027267652052,6.322027267652052,0.24464405978549394,0.558404255319149,0.25362886251080585
26.0,1.5,0.3722750488182291,0.9886547567271133,0.8192189334384824,0.9915400723773347,0.9970483343248024,0.9980912121074117,0.9959556580621755,0.8803977165507926,6.162784015855548,6.162784015855548,0.2725168862541445,0.587404255319149,0.26929152599653683
26.0,1.75,0.3722750488182291,0.9851356103094308,1.0,0.9215048983140638,0.992292654774592,0.994180345696563,0.9869756772201513,0.89319489073329,6.2523642351330295,6.2523642351330295,0.34455252487104826,0.5793829787234042,0.25947125184224384
26.0,2.0,0.3722750488182291,0.9367707851103166,0.9908387639964937,0.9967733091733487,0.9766125535506736,0.9780748372794891,0.9933176043292741,0.8920947003225465,6.244662902257825,6.244662902257825,0.39014562971231476,0.5596382978723404,0.25764784377688643
26.0,2.25,0.3722750488182291,0.8797059055469479,0.9841896078044742,0.8730187889353522,0.9999531250445821,0.8922356763637741,0.9766530904898413,0.8540044632861716,5.978031243003201,5.978031243003201,0.4083750000000001,0.5923404255319148,0.27737232228966896
27.0,1.0,0.4334274111346698,0.9379092764494376,0.9226118035534406,0.9815642832127921,0.9780446834977633,0.9832078599294456,0.9870042428094379,0.8891099372267124,6.2237695605869865,6.2237695605869865,0.17774734922189442,0.517063829787234,0.25213464025510407
27.0,1.25,0.4334274111346698,0.9589881519538429,0.982768470203837,0.9857624475117815,0.9689217955772795,0.9688432031662455,0.9839697647704346,0.8975258920454416,6.282681244318091,6.282681244318091,0.22276747598972876,0.5213829787234041,0.25362886251080585
27.0,1.5,0.4334274111346698,0.9603990094789002,0.9807651906173939,0.9808724074186964,0.9696755478875314,0.9782590211055476,0.9787350389149506,0.8974476609368128,6.28213362655769,6.28213362655769,0.2666210238328416,0.5078085106382978,0.24463162877366806
27.0,1.75,0.4334274111346698,0.9766283339246532,0.9776531443199807,0.9826131829383641,0.9592000143584896,0.9857141355231199,0.9836940313495885,0.8998471790784093,6.298930253548865,6.298930253548865,0.3110578611383152,0.49731914893617013,0.23743929431173527
27.0,2.0,0.4340770628119395,0.9365040666885919,1.0,0.9095319856876674,0.9695814929398637,0.9908143664375428,0.984235945417515,0.8892492742833029,6.22474491998312,6.22474491998312,0.3553541241103633,0.5170638297872341,0.2572044650889314
27.0,2.25,0.4334274111346698,0.9372199790685828,0.9773136270082861,0.9855246022226427,0.9695584475725995,0.9515277682416161,0.9594859396910711,0.8877225392770668,6.214057774939468,6.214057774939468,0.40098329196466653,0.5108936170212766,0.24681867058752952
28.0,1.0,0.4552029100416561,0.8800898000571982,0.9132754771851732,0.9403496681113895,0.9603970155179673,0.9673487714115468,0.9455296575549055,0.866027614268548,6.062193299879836,6.062193299879836,0.15991400066396239,0.459063829787234,0.23513137098127465
28.0,1.25,0.4574698049469949,0.9586725398372271,0.9347824910081384,0.9546570789533071,0.9568629538180788,0.961107464109595,0.9364568233817426,0.8800013080078692,6.160009156055085,6.160009156055085,0.19966538703887382,0.48436170212765955,0.2478458366848219
28.0,1.5,0.45815073995125416,0.9844359651825907,0.962637651975245,0.9469025907803286,0.9599843061142095,0.9361230521490164,0.9684061936029661,0.8880914999650873,6.216640499755611,6.216640499755611,0.23957327774590123,0.4701702127659575,0.24049579086329204
28.0,1.75,0.48767158935232763,0.9307712976568078,0.9404887463551677,0.9679036490182694,0.9219741722020796,0.9580101964956086,0.9677467878131363,0.882080919841914,6.174566438893398,6.174566438893398,0.2739910798757447,0.46955319148936164,0.23512323536954924
28.0,2.0,0.4552029100416561,0.9595120599255084,0.9370433844960149,0.9679892176135013,0.8904766402092176,0.9699602180658995,0.9356991388487158,0.8736976527429305,6.115883569200514,6.115883569200514,0.31982800132792477,0.490531914893617,0.2502837353263907
28.0,2.25,0.4552029100416561,0.9404536565860807,0.9652982695504514,0.9570899972771527,0.9576521852988592,0.9690124174995376,0.9696886463953146,0.8877711546641504,6.214398082649052,6.214398082649052,0.3598065014939154,0.45844680851063824,0.23402484827380612
29.0,1.0,0.4442549157978041,0.9402266549653122,0.9225804374299851,0.8911547828472748,0.9931590386584191,0.879880304685669,0.9222186691592099,0.8562106862205249,5.993474803543674,5.993474803543674,0.1416039999673576,0.4238936170212766,0.23037039257567427
29.0,1.25,0.4325046782078668,0.9390282180699808,0.9442162239150048,0.8898416255068929,0.9374896072092923,0.94026429248225,0.9491691888695725,0.8617876906086943,6.03251383426086,6.03251383426086,0.17837259936108635,0.41402127659574467,0.22398127757144307
29.0,1.5,0.5022656428187773,0.8940070194672092,0.9458756342371718,0.8449446569744377,0.9402405745460418,0.9372989950074738,0.905413178791088,0.8528636716917429,5.9700457018422,5.9700457018422,0.20667251339240109,0.4399361702127659,0.23290378379037172
29.0,1.75,0.4557120672708135,0.9130972570399257,0.8205023551636529,0.9330029520316471,0.9014877290459126,0.9178151492694245,0.8809340469280619,0.8317930795356341,5.822551556749438,5.822551556749438,0.24598514742951155,0.43500000000000005,0.23549941638221522
29.0,2.0,0.5422540805855338,0.8274370675166604,0.849487076485179,0.9176926816484237,0.9436443058884086,0.9471556883044328,0.9484024446766903,0.8537247635864755,5.976073345105329,5.976073345105329,0.2813288875718058,0.4016808510638298,0.1981709525805041
29.0,2.25,0.43250471662309264,0.9323137435085184,0.9365391491777563,0.9387061370306726,0.8833317518953064,0.9252575536602233,0.8765748670231359,0.8464611312741007,5.925227918918705,5.925227918918705,0.3210706788499554,0.45536170212765953,0.2519270441108403
30.0,1.0,0.4101076164841174,0.9524451772825335,0.9538582215972677,0.8767084835341664,0.9104892658786122,0.9017709818817459,0.9242323219040581,0.8470874383660716,5.929612068562501,5.929612068562501,0.12459805499355878,0.38810638297872335,0.2274534823189988
30.0,1.25,0.39856393741123647,0.9309020827090487,0.8771379759371623,0.9033262861865364,0.9226053033228974,0.8048275215361753,0.9215290597299852,0.8226988809761488,5.758892166833042,5.758892166833042,0.15748708212329154,0.3992127659574468,0.2368848888627597
30.0,1.5,0.43697340541010893,0.9602588409752209,0.8101417160839038,0.8666171435293036,0.9142731417672841,0.9162812274562683,0.8864082425285732,0.827279102535809,5.790953717750663,5.790953717750663,0.22019428899668644,0.37823404255319154,0.23014910271679004
30.0,1.75,0.3966100959733892,0.8899215650278143,0.8524075764729789,0.9045688633812589,0.858402852584462,0.9039807076114952,0.9216055871874538,0.8182138926055503,5.727497248238852,5.727497248238852,0.22110257289052848,0.39489361702127657,0.2311886864575442
30.0,2.0,0.4003309945291163,0.9548055715809588,0.8288556084407429,0.9022448148593348,0.9218117232086407,0.9272523316590833,0.9189415990085368,0.8363203776123448,5.854242643286414,5.854242643286414,0.2516908992514933,0.38748936170212767,0.22708781819428947
30.0,2.25,0.3966584199108747,0.9316547603560803,0.7018175694451502,0.9159844849923557,0.9143613061042898,0.7938745041569111,0.9116374462221172,0.7951412130268255,5.565988491187778,5.565988491187778,0.2843430448295567,0.39551063829787225,0.23951254733240127
