,n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
0,1,7.398032470449504e-51,0.5110265363856832,3.5505506180228927,2.9111434814275308
1,2,6.474405515413525e-52,0.7316877764519596,4.361724977471408,3.6841620626151013
2,3,6.208996995146323e-51,0.9640086491380195,3.9898067989320776,4.35038084874864
3,4,1.9653688352191033e-49,1.3280556204645382,4.304550470204375,5.182879377431907
4,5,1.4066125555886614e-51,1.4754514207393112,4.695755335155096,5.398110661268556
5,6,1.91628120921173e-52,1.7194067811461942,4.306452876705159,5.819767441860465
6,7,2.448448312096174e-47,2.0422092234983618,4.339594295737388,6.292913385826772
7,8,9.691828019268164e-41,2.1896105795374052,4.40146728408067,6.49512987012987
8,9,1.6959386923598355e-51,2.347552924965061,4.703830890076853,6.596375617792422
9,10,1.4066125555886614e-51,2.461107762541066,4.944689707248003,6.563218390804598
10,11,3.1572535199450597e-49,2.6007753482048717,5.091001010612946,6.668333333333333
11,12,1.4066125555886614e-51,2.686407907319876,4.536062150864785,6.709731543624161
12,13,1.2535883818345385e-50,2.804807532241668,4.698033988665018,6.783050847457627
13,14,5.246619755078717e-47,2.8800462290583857,4.889615485667928,6.802721088435374
14,15,4.391859733373204e-18,2.8729677367026194,4.763440552432958,6.791171477079796
15,16,1.0463874353710445e-09,2.994583393082641,5.345947060071425,6.847602739726027
16,17,0.047743909807947765,3.0408145611101003,5.305020222954443,6.905008635578584
17,18,3.544727889549786e-27,3.121196970859056,5.186192358372451,6.871134020618556
18,19,2.413143137324553e-51,3.191519160502892,5.2544448840735996,6.917098445595855
19,20,3.122948877568962e-16,3.199679316265702,5.35353986968928,6.884681583476764
20,21,4.2837886770874623e-16,3.2943098448437524,5.616997627433449,6.898100172711572
21,22,3.8042290902758074e-34,3.3874644406930994,5.580667057709391,6.954782608695652
22,23,0.7589644777966449,3.4177397158603675,5.493282771909722,6.937608318890814
23,24,3.8514038168903265e-48,3.555066690547407,5.768991028208515,6.917098445595855
24,25,0.12956036829496662,3.5892688012457263,5.917938098964619,6.9306759098786825
25,26,0.07459370770994231,3.749728657340692,6.0466431866425845,6.968641114982578
26,27,0.9801070438354963,3.777489925386324,5.95966345620991,6.956445993031359
27,28,2.7823268976800665e-32,3.871806457017971,5.949250145631698,6.946273830155979
28,29,4.0255570765743166e-10,3.946240370649757,6.199624107498892,6.968586387434555
29,30,0.8231892433366869,4.048072725369052,5.87688348412499,6.973867595818815
30,31,6.014215829729811e-05,4.037738263038975,5.911238854375535,6.935875216637782
31,32,0.007163596169045689,4.204283872086902,6.200009365482028,6.986013986013986
32,33,5.493855695690765e-16,4.35361210724984,6.11131959835329,6.980836236933798
33,34,0.0002807571177705257,4.351775211554325,6.102978954213115,6.968641114982578
34,35,0.007222898399334681,4.40743192972831,6.141438769944818,6.970383275261324
35,36,0.9907192619660468,4.5085126269111875,6.212901898509297,6.980802792321117
36,37,1.8135105704828476,4.603060203542803,6.217271972986613,6.984265734265734
37,38,1.3397726863632087e-11,4.63531308087957,6.285616774499483,6.973867595818815
38,39,1.4569645512049094e-06,4.677732370731674,6.150128038410532,6.980769230769231
39,40,1.2839136745027546,4.76061423494794,6.133994390154319,6.982547993019197
40,41,0.8522798634549161,4.734838746716168,6.2083163501482845,6.980802792321117
41,42,0.1294286370351061,4.798677157636314,6.1324164204781315,6.989510489510489
42,43,0.13004458626326207,4.8926311936736075,6.16157714533504,6.986062717770035
43,44,2.625417262180347,4.868233275403371,6.289951283624689,7.0
44,45,0.9758930139601718,4.940118329852376,6.292860383000966,6.973913043478261
45,46,2.035845567401897e-09,4.895837885715142,6.238418218764576,6.9859894921190895
46,47,2.772283992158885,4.925383212975113,6.368411489558439,6.989528795811518
47,48,4.657230516966572e-09,5.022008825513058,6.294107474863525,6.991258741258742
48,49,0.12964375993274532,5.063783068845884,6.2456947920430865,6.993006993006993
49,50,0.1296009379063023,5.186582251480337,6.352553829513715,6.984293193717278
50,51,0.0008248594287628563,5.137692770556994,6.428067300928721,6.991258741258742
51,52,2.9237929655297474,5.142730315603025,6.2851931025518,7.0
52,53,3.0716320884820374,5.120227167622594,6.276978035170471,6.998251748251748
53,54,3.338233814543548,5.203400157274913,6.27856104692926,7.0
54,55,7.760265660664418e-05,5.196481613677171,6.484030664491803,6.9825174825174825
55,56,3.285580503205318e-08,5.157365433623303,6.341099276227487,6.982547993019197
56,57,3.166108940496087,5.255138134721021,6.327268534847956,7.0
57,58,3.598153505889626,5.304706579955075,6.316562390706973,6.998251748251748
58,59,9.377383333256116e-08,5.245022330749007,6.251079147342526,6.980769230769231
59,60,3.342514670236939,5.2926350301145755,6.296337209532422,7.0
60,61,1.287511963219397,5.30890847957138,6.266261071836527,6.991258741258742
61,62,1.6263141513810567e-42,5.332221968788626,6.329426113490245,6.965156794425087
62,63,1.5050144629219184e-06,5.329524068375766,6.312844585386648,6.989528795811518
63,64,3.507190996317238,5.360423186035553,6.2859833448894005,7.0
64,65,3.1242164893724067,5.410468873339024,6.2881812969849555,6.996503496503497
65,66,3.1261717702155867,5.414448882562463,6.342568096286141,7.0
66,67,0.002697420244361794,5.404408670882057,6.390425982261751,6.991258741258742
67,68,3.2202880983862547,5.463355273954297,6.234027978576827,7.0
68,69,3.65146250652437e-37,5.408650808676772,6.362600927252601,6.989528795811518
69,70,1.1940807673238335e-12,5.473744958733553,6.371888703194165,6.991258741258742
70,71,3.870415514517555,5.458044262765067,6.32243625671875,7.0
