Temperatura ambiente,Tarifa da energia elétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total
15.0,1.0,7.74660359221303e-05,0.12259774167089833,0.7819346123912685,0.9201793476371094,0.9515788613251696,0.956702022152028,0.9550886020032051,0.6697369504593716,4.688158653215601,20.750766720159085,0.612333342867593,1.091510638297872,0.37384922188586556
15.0,1.25,7.74660359221303e-05,0.11962607232590876,0.7648213883735657,0.9342164676991753,0.9240622080572869,0.9501650887413783,0.9588111035486014,0.6645399706831198,4.651779794781838,20.162249522749867,0.8020833444315939,1.1094042553191488,0.38307850697699125
15.0,1.5,6.79227793157532e-05,0.12117048725306774,0.6232821400502385,0.9494527067226581,0.9104589922733365,0.9266900205877493,0.949238791831577,0.6400515802139919,4.480361061497943,19.061345152166655,0.8882500016596169,1.1661702127659574,0.3977899392378672
15.0,1.75,7.74660359221303e-05,0.12751527701686358,0.7113273634067143,0.9339952799901392,0.9353164904947591,0.9350567547262907,0.9354002755639291,0.6540984153192312,4.578688907234619,19.42122407540984,0.9304166679813837,1.2099787234042552,0.40140840139623013
15.0,2.0,7.74660359221303e-05,0.12942736654192324,0.6929154135792336,0.9336710601632773,0.9588739747302644,0.9104630687941442,0.9266372888732193,0.6502950912454263,4.552065638717984,19.17143080963272,0.9973333356281121,1.200723404255319,0.3935073084456562
15.0,2.25,7.74660359221303e-05,0.12942736654192324,0.653394188936015,0.9353741751914975,0.9229801897260957,0.9552061179534316,0.950595860556179,0.6495793378487233,4.547055364941063,18.902635406793927,1.122000001813285,1.195787234042553,0.39285418024226676
16.0,1.0,0.0002803004295506778,0.18588499058955682,0.9490195358818823,0.9691786647137958,0.9574498976423874,0.9555457017969804,0.9703713539605301,0.7125329207163834,4.987730445014684,22.33295727761431,0.6031666692346335,1.0353617021276595,0.3639999068621839
16.0,1.25,0.0002803004295506778,0.17990476099597938,0.9073292600469065,0.9575521595424523,0.9693098334248241,0.9573786017784058,0.9697847170854978,0.705934233329088,4.941539633303616,21.99623259541569,0.621041668152126,1.1013829787234042,0.3679992560747341
16.0,1.5,0.0002065558461229956,0.15642623110157405,0.9320532046077264,0.9676116234050546,0.9367772241354039,0.9640671919138016,0.9569533618101806,0.7020136275456949,4.914095392819864,21.35739569995995,0.9047500028274954,1.0384468085106382,0.3651344499737454
16.0,1.75,0.0002803004295506778,0.2017275540097317,0.8183688809557499,0.968675015857707,0.9368207405837611,0.9575710371377931,0.9666000799537038,0.6928633727039996,4.850043608927997,21.02914927833602,0.8534166649216786,1.1297659574468084,0.3844694790137987
16.0,2.0,0.0002803004295506778,0.19305686464145336,0.7956532297503516,0.9572904978671757,0.9368497183438232,0.9674752615314167,0.909873772237745,0.6800685206859309,4.760479644801516,20.572919752690666,0.8396666697536905,1.164936170212766,0.3852089615967664
16.0,2.25,0.0002803004295506778,0.19706442900088178,0.8431939036342582,0.9524926969954177,0.9367272914761299,0.9578907226337173,0.9686843097906972,0.6937619505658075,4.856333653960652,20.549789342659604,1.1302500093122945,1.098914893617021,0.37246401490204994
17.0,1.0,0.0007221548724633486,0.29691510134198607,0.9466935431304647,0.944048553351719,0.9601071502880969,0.9493637388879022,0.9759101380723184,0.7248229114207073,5.073760379944951,23.12709580965292,0.4326666689477861,1.026723404255319,0.3496493479209445
17.0,1.25,0.0009148976684440892,0.29339341844050654,0.8894962522256175,0.9771536570310836,0.9712013347969187,0.9355740433208861,0.9354970428838066,0.7147472351953233,5.003230646367263,22.406447645287848,0.5958333417850855,1.0514042553191487,0.366634647659146
17.0,1.5,0.0009148976684440892,0.2961904549491816,0.93036655296849,0.9728182858792869,0.9816975055518418,0.9353662338020882,0.9723080973459888,0.7270945754521888,5.089662028165321,22.739996459389076,0.6545000022742897,1.0452340425531914,0.35407963433576417
17.0,1.75,0.0009148976684440892,0.2941174102431761,0.8938243286871763,0.9362143883029028,0.9603445493000079,0.9348992961047228,0.9815424179968335,0.7145510411861806,5.001857288303264,22.21169530148466,0.6512916724275177,1.1205106382978722,0.3744971568787539
17.0,2.0,0.0002663980759148217,0.3072397538917862,0.9382248265875321,0.9402625023254226,0.9602614155206227,0.9019915542639949,0.960177229642459,0.715489097186819,5.008423680307732,22.153548242747267,0.744333339917163,1.053255319148936,0.34664815980813135
17.0,2.25,0.0009148976684440892,0.29312916420779983,0.9363396609482145,0.9822663575547206,0.9600694330248357,0.9767268086362678,0.9445141768536062,0.7277086426991269,5.093960498893889,21.915659557266224,1.0766249989857897,1.0372127659574468,0.3636801732741918
18.0,1.0,0.002693751972195319,0.39507247940728357,0.9959365027681489,0.9803932080332022,0.9890528750416876,0.9873515663544331,0.9583818612254027,0.758411749257479,5.308882244802353,23.876024376344947,0.7149999949460227,0.8823404255319146,0.3560464322428625
18.0,1.25,0.002693751972195319,0.43783224465590487,0.9922890110206547,0.959005088969345,0.9917813259025489,0.969564062710794,0.9912337977732394,0.7634856118578118,5.344399283004683,23.984531620570746,0.7516666652324298,0.8952978723404252,0.33883359164738136
18.0,1.5,0.002693751972195319,0.3932264016262742,0.9412361821597779,0.8868563775761781,0.9797001959304322,0.9900400859969716,0.932516559917963,0.7323242221685418,5.1262695551797925,22.767697099295205,0.7727500109001996,0.9613191489361701,0.3568315058671895
